Date,Channel,Username,Message,Tag_owner,Cleanest_message,clean_message_duplicates
2021-09-14 18:02:14,greekgodx ,vgoldenhour,TURN YO SPEAKERS DOWN BRUH,0,turn yo speaker down bruh,TURN YO SPEAKERS DOWN BRUH
2021-09-14 18:02:14,greekgodx ,boozool,docLeave furry roleplay,0,docleav furri roleplay,docLeave furry roleplay
2021-09-14 18:02:15,greekgodx ,triptcy,BatChest -1,0,batchest -1,BatChest -1
2021-09-14 18:02:17,greekgodx ,tk0777,LUL,0,lul,LUL
2021-09-14 18:02:17,greekgodx ,4nish,Fuck the wind man,0,fuck wind man,Fuck wind man
2021-09-14 18:02:19,greekgodx ,forrestdabs,Jump in….,0,jump in….,Jump in….
2021-09-14 18:02:19,greekgodx ,hannes___________,ABDULpls 󠀀,0,abdulpl 󠀀,ABDULpls 󠀀
2021-09-14 18:02:19,greekgodx ,12ayoulive,Gweeek LuvSign,0,gweeek luvsign,Gweeek LuvSign
2021-09-14 18:02:19,greekgodx ,ant__k,MODS LEE COCKS,0,mod lee cock,MODS LEE COCKS
2021-09-14 18:02:19,greekgodx ,calciozy,Fake RP,0,fake rp,Fake RP
2021-09-14 18:02:20,greekgodx ,skoomagohard,Dude get fat again,0,dude get fat,Dude get fat
2021-09-14 18:02:21,greekgodx ,matt_man,TriHard @LeeqoX,0,trihard @leeqox,TriHard @LeeqoX
2021-09-14 18:02:22,greekgodx ,n3ars,ABDULpls Clap,0,abdulpl clap,ABDULpls Clap
2021-09-14 18:02:22,greekgodx ,desive,show feet,0,show feet,show feet
2021-09-14 18:02:22,greekgodx ,exxe_51,peepoRant nymnCorn,0,peepor nymncorn,peepoRant nymnCorn
2021-09-14 18:02:23,greekgodx ,ali0who,Grekler leek,0,grekler leek,Grekler leek
2021-09-14 18:02:24,greekgodx ,ant__k,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:02:25,greekgodx ,peepo_laugh,OMEGALUL ????,0,omegalul ????,OMEGALUL ????
2021-09-14 18:02:26,greekgodx ,hannes___________,WAYTOODANK,0,waytoodank,WAYTOODANK
2021-09-14 18:02:27,greekgodx ,rateliff,ABDULpls going to turkey,0,abdulpl go turkey,ABDULpls going turkey
2021-09-14 18:02:27,greekgodx ,hannes___________,WAYTOODANK 󠀀,0,waytoodank 󠀀,WAYTOODANK 󠀀
2021-09-14 18:02:27,greekgodx ,prodbydt94,PogU,0,pogu,PogU
2021-09-14 18:02:27,greekgodx ,deetend10,LULW,0,lulw,LULW
2021-09-14 18:02:27,greekgodx ,newbwen,anele,0,anel,anele
2021-09-14 18:02:28,greekgodx ,rarewomanocry,FeelsGoodMan,0,feelsgoodman,FeelsGoodMan
2021-09-14 18:02:28,greekgodx ,eyewatch,find Atlantis,0,find atlanti,find Atlantis
2021-09-14 18:02:28,greekgodx ,pogfulwow,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:02:28,greekgodx ,horusbased1,you got sun cream on lmao,0,got sun cream lmao,got sun cream lmao
2021-09-14 18:02:28,greekgodx ,chiillzzz,real pirate Kappa,0,real pirat kappa,real pirate Kappa
2021-09-14 18:02:28,greekgodx ,dcoytv,FeelsStrongMan Clap,0,feelsstrongman clap,FeelsStrongMan Clap
2021-09-14 18:02:28,greekgodx ,buckslayr91,WutFace,0,wutfac,WutFace
2021-09-14 18:02:29,greekgodx ,intfanis,monkaW,0,monkaw,monkaW
2021-09-14 18:02:29,greekgodx ,invert3brat,PogU,0,pogu,PogU
2021-09-14 18:02:29,greekgodx ,ssjuuzouss,lets goo,0,let goo,lets goo
2021-09-14 18:02:30,greekgodx ,sark3585,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:02:30,greekgodx ,beeristhedevil,squadNodders squadNodders pcpCatdance pcpCatdance,0,squadnodd squadnodd pcpcatdanc pcpcatdanc,squadNodders pcpCatdance
2021-09-14 18:02:31,greekgodx ,mrlolsss,LULW 󠀀,0,lulw 󠀀,LULW 󠀀
2021-09-14 18:02:31,greekgodx ,mindshape,WAYTOODANK,0,waytoodank,WAYTOODANK
2021-09-14 18:02:31,greekgodx ,damlybe,LULW,0,lulw,LULW
2021-09-14 18:02:31,greekgodx ,erixp,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:02:32,greekgodx ,ali0who,R) Clap,0,r) clap,R) Clap
2021-09-14 18:02:33,greekgodx ,xfookmesillyx,Hahah littyy,0,hahah littyy,Hahah littyy
2021-09-14 18:02:33,greekgodx ,kaecilius13,FeelsGoodMan,0,feelsgoodman,FeelsGoodMan
2021-09-14 18:02:33,greekgodx ,ianshaw,WAYTOODANK,0,waytoodank,WAYTOODANK
2021-09-14 18:02:33,greekgodx ,neoturne,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:02:33,greekgodx ,dolphindeb56,How much charge do you have left.. please don't leave yourself none to be able to ca for help if you need.  ???,0,how much charg left.. pleas leav none abl ca help need. ???,How much charge left.. please leave none able ca help need. ???
2021-09-14 18:02:33,greekgodx ,ali0who,R)  Clap,0,r) clap,R) Clap
2021-09-14 18:02:33,greekgodx ,dannystylez424,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:02:33,greekgodx ,catalavol,PogU,0,pogu,PogU
2021-09-14 18:02:34,greekgodx ,abnormaleu,R) Clap,0,r) clap,R) Clap
2021-09-14 18:02:36,greekgodx ,cleverdew,R) 󠀀,0,r) 󠀀,R) 󠀀
2021-09-14 18:02:36,greekgodx ,spike_o5,6 󠀀,0,6 󠀀,6 󠀀
2021-09-14 18:02:36,greekgodx ,roeltjaa,arrr R),0,arrr r),arrr R)
2021-09-14 18:02:36,greekgodx ,i_am_nab,BatChest I LOVE YOU N8,0,batchest i love you n8,BatChest I LOVE YOU N8
2021-09-14 18:02:36,greekgodx ,ali0who,R) Clap,0,r) clap,R) Clap
2021-09-14 18:02:36,greekgodx ,catdoglongfoot,The steering is inverted,0,the steer invert,The steering inverted
2021-09-14 18:02:37,greekgodx ,hannes___________,R) Clap,0,r) clap,R) Clap
2021-09-14 18:02:37,greekgodx ,danologyuk,Jaws theme please LeeqoX,0,jaw theme pleas leeqox,Jaws theme please LeeqoX
2021-09-14 18:02:37,greekgodx ,ant__k,PagMan 󠀀,0,pagman 󠀀,PagMan 󠀀
2021-09-14 18:02:37,greekgodx ,woozie3055,R) Clap,0,r) clap,R) Clap
2021-09-14 18:02:38,greekgodx ,gabenator,R) Clap,0,r) clap,R) Clap
2021-09-14 18:02:38,greekgodx ,vgoldenhour,@LeeqoX good one LULW,0,@leeqox good one lulw,@LeeqoX good one LULW
2021-09-14 18:02:38,greekgodx ,matt_man,R) xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:02:39,greekgodx ,hannes___________,R)  Clap,0,r) clap,R) Clap
2021-09-14 18:02:39,greekgodx ,xotic87,Captain Jack Greek,0,captain jack greek,Captain Jack Greek
2021-09-14 18:02:40,greekgodx ,mindshape,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:02:40,greekgodx ,12ayoulive,LUL LUL,0,lul lul,LUL
2021-09-14 18:02:41,greekgodx ,matt_man,R)  xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:02:42,greekgodx ,hannes___________,R) Clap,0,r) clap,R) Clap
2021-09-14 18:02:42,greekgodx ,boozool,R) xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:02:43,greekgodx ,lukenzo_ggx,R) ARRR..,0,r) arrr..,R) ARRR..
2021-09-14 18:02:44,greekgodx ,intfanis,R) Clap,0,r) clap,R) Clap
2021-09-14 18:02:45,greekgodx ,kdxbx,LUL LUL,0,lul lul,LUL
2021-09-14 18:02:46,greekgodx ,horusbased1,can we see the view bruh,0,see view bruh,see view bruh
2021-09-14 18:02:46,greekgodx ,ztefantv,"my god, thats the greatest pirate ive ever seen",0,"god, that greatest pirat ive ever seen","god, thats greatest pirate ive ever seen"
2021-09-14 18:02:46,greekgodx ,zedykku,R) RRRR,0,r) rrrr,R) RRRR
2021-09-14 18:02:47,greekgodx ,boozool,R) xqcSword 󠀀,0,r) xqcsword 󠀀,R) xqcSword 󠀀
2021-09-14 18:02:47,greekgodx ,papermank,OMEGALUL I CANT,0,omegalul i cant,OMEGALUL I CANT
2021-09-14 18:02:47,greekgodx ,mezerx,robravenJackScream xqcSword,0,robravenjackscream xqcsword,robravenJackScream xqcSword
2021-09-14 18:02:48,greekgodx ,mastaqush,Sea of thieves BatChest,0,sea thiev batchest,Sea thieves BatChest
2021-09-14 18:02:48,greekgodx ,peepo_laugh,JACK SPARROW LULW,0,jack sparrow lulw,JACK SPARROW LULW
2021-09-14 18:02:48,greekgodx ,ilaylow,isnt this NFL Sunday music lmao,0,isnt nfl sunday music lmao,isnt NFL Sunday music lmao
2021-09-14 18:02:48,greekgodx ,alrycath,black_flag R),0,black_flag r),black_flag R)
2021-09-14 18:02:48,greekgodx ,shaolindreams,R) Clap,0,r) clap,R) Clap
2021-09-14 18:02:48,greekgodx ,invert3brat,R) Arrrrr,0,r) arrrrr,R) Arrrrr
2021-09-14 18:02:48,greekgodx ,prodbydt94,going in circles PepeLaugh,0,go circl pepelaugh,going circles PepeLaugh
2021-09-14 18:02:48,greekgodx ,ggx_goblin,R) ARRRGH,0,r) arrrgh,R) ARRRGH
2021-09-14 18:02:48,greekgodx ,fanez17,captain grekler,0,captain grekler,captain grekler
2021-09-14 18:02:49,greekgodx ,ant__k,AlienPls3 󠀀,0,alienpls3 󠀀,AlienPls3 󠀀
2021-09-14 18:02:50,greekgodx ,proxe0,KKomrade pistoletov KKomrade pistoletov KKomrade pistoletov KKomrade pistoletov KKomrade pistoletov,0,kkomrad pistoletov kkomrad pistoletov kkomrad pistoletov kkomrad pistoletov kkomrad pistoletov,KKomrade pistoletov
2021-09-14 18:02:51,greekgodx ,000miediema,CAPTAIN JACK OFF,0,captain jack off,CAPTAIN JACK OFF
2021-09-14 18:02:51,greekgodx ,gabenator,ARRRR MATEY R),0,arrrr matey r),ARRRR MATEY R)
2021-09-14 18:02:52,greekgodx ,boozool,"@KingEelBee, EPIC FAIL",0,"@kingeelbee, epic fail","@KingEelBee, EPIC FAIL"
2021-09-14 18:02:53,greekgodx ,intfanis,R) xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:02:53,greekgodx ,i_am_nab,BatChest SHEEEEEESH,0,batchest sheeeeeesh,BatChest SHEEEEEESH
2021-09-14 18:02:54,greekgodx ,ninou2,R)   xqcSword   R)   xqcSword   R)   xqcSword,0,r) xqcsword r) xqcsword r) xqcsword,R) xqcSword
2021-09-14 18:02:55,greekgodx ,travinatorog,CAPTAIN GREEK,0,captain greek,CAPTAIN GREEK
2021-09-14 18:02:55,greekgodx ,hannes___________,MercyWing1  R) Clap MercyWing2,0,mercywing1 r) clap mercywing2,MercyWing1 R) Clap MercyWing2
2021-09-14 18:02:55,greekgodx ,lescens,HeyYou  RETAKE CONSTANTINOPE FROM THESE FILTHY TURKS,0,heyyou retak constantinop from these filthi turk,HeyYou RETAKE CONSTANTINOPE FROM THESE FILTHY TURKS
2021-09-14 18:02:55,greekgodx ,popcorn360noscope,CAPTAIN GWEK,0,captain gwek,CAPTAIN GWEK
2021-09-14 18:02:57,greekgodx ,proxe0,KKomrade pistoletov KKomrade pistoletov KKomrade pistoletov KKomrade pistoletov KKomrade pistoletov KKomrade pistoletov,0,kkomrad pistoletov kkomrad pistoletov kkomrad pistoletov kkomrad pistoletov kkomrad pistoletov kkomrad pistoletov,KKomrade pistoletov
2021-09-14 18:02:57,greekgodx ,ondra_nechce_bobra,R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls,0,r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl,R) forsenPls
2021-09-14 18:02:58,greekgodx ,barca_mafia,scared of seaweed YEP,0,scare seawe yep,scared seaweed YEP
2021-09-14 18:02:58,greekgodx ,abnormaleu,R) Clap YERRR,0,r) clap yerrr,R) Clap YERRR
2021-09-14 18:02:59,greekgodx ,ali0who,R) 7,0,r) 7,R) 7
2021-09-14 18:02:59,greekgodx ,khalid_md,WAYTOODANK,0,waytoodank,WAYTOODANK
2021-09-14 18:02:59,greekgodx ,kingeelbee,kingee3E TeaTime FBBlock TeaTime,0,kingee3 teatim fbblock teatim,kingee3E TeaTime FBBlock
2021-09-14 18:03:00,greekgodx ,ant__k,amazing rp FeelsStrongMan,0,amaz rp feelsstrongman,amazing rp FeelsStrongMan
2021-09-14 18:03:00,greekgodx ,hannes___________,MercyWing1  R)  MercyWing2,0,mercywing1 r) mercywing2,MercyWing1 R) MercyWing2
2021-09-14 18:03:00,greekgodx ,boozool,R) xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:03:01,greekgodx ,shabbir_d,Aaye Captain,0,aay captain,Aaye Captain
2021-09-14 18:03:01,greekgodx ,woozie3055,R) YUUUUURRRRRRRRRRR,0,r) yuuuuurrrrrrrrrrr,R) YUUUUURRRRRRRRRRR
2021-09-14 18:03:01,greekgodx ,jackhayward178,are you gonna be on trains live later brother,0,gonna train live later brother,gonna trains live later brother
2021-09-14 18:03:02,greekgodx ,neoturne,R) Clap,0,r) clap,R) Clap
2021-09-14 18:03:02,greekgodx ,exxe_51,skull skull skull skull bomb,0,skull skull skull skull bomb,skull bomb
2021-09-14 18:03:02,greekgodx ,dz69420,sea of grease,0,sea greas,sea grease
2021-09-14 18:03:02,greekgodx ,nickvog2018,Let’s GOOOOOO,0,let’ goooooo,Let’s GOOOOOO
2021-09-14 18:03:03,greekgodx ,shroomy35,nice yacht,0,nice yacht,nice yacht
2021-09-14 18:03:03,greekgodx ,kissalanpojat,R) xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:03:03,greekgodx ,sarah_kittykat,+1 RP,0,+1 rp,+1 RP
2021-09-14 18:03:03,greekgodx ,gabenator,ARRRGH MATEY R),0,arrrgh matey r),ARRRGH MATEY R)
2021-09-14 18:03:04,greekgodx ,ninou2,Grinder  R)   xqcSword,0,grinder r) xqcsword,Grinder R) xqcSword
2021-09-14 18:03:04,greekgodx ,thegreatestadam,Doesn't it need two people for it to go straight?,0,doesn't need two peopl go straight?,Doesn't need two people go straight?
2021-09-14 18:03:05,greekgodx ,eyewatch,pirates of the greek islands,0,pirat greek island,pirates greek islands
2021-09-14 18:03:06,greekgodx ,thereaicoops,NEW SEA OF THIEVES UPDATE PogChamp NEW SEA OF THIEVES UPDATE PogChamp NEW SEA OF THIEVES UPDATE PogChamp,0,new sea of thiev updat pogchamp new sea of thiev updat pogchamp new sea of thiev updat pogchamp,NEW SEA OF THIEVES UPDATE PogChamp
2021-09-14 18:03:06,greekgodx ,fletchdawg,R) Clap,0,r) clap,R) Clap
2021-09-14 18:03:08,greekgodx ,hannes___________,MercyWing1   R)  MercyWing2,0,mercywing1 r) mercywing2,MercyWing1 R) MercyWing2
2021-09-14 18:03:08,greekgodx ,kissalanpojat,R) xqcSword 󠀀,0,r) xqcsword 󠀀,R) xqcSword 󠀀
2021-09-14 18:03:08,greekgodx ,melle1010,R) RARE SPAM R) RARE SPAM R) RARE SPAM R) RARE SPAM R) RARE SPAM,0,r) rare spam r) rare spam r) rare spam r) rare spam r) rare spam,R) RARE SPAM
2021-09-14 18:03:08,greekgodx ,tacticalsyrup,R) xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:03:08,greekgodx ,paxt___,R) 󠀀,0,r) 󠀀,R) 󠀀
2021-09-14 18:03:08,greekgodx ,bin_laggin,please dont flip the boat,0,pleas dont flip boat,please dont flip boat
2021-09-14 18:03:09,greekgodx ,scropionxking,R) xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:03:09,greekgodx ,epataran,come to bulgaria,0,come bulgaria,come bulgaria
2021-09-14 18:03:09,greekgodx ,boozool,R) xqcSword 󠀀,0,r) xqcsword 󠀀,R) xqcSword 󠀀
2021-09-14 18:03:11,greekgodx ,roeltjaa,yaeeer TriHard,0,yaeeer trihard,yaeeer TriHard
2021-09-14 18:03:13,greekgodx ,travinatorog,CAPTAIN GREEK SPARROW Clap,0,captain greek sparrow clap,CAPTAIN GREEK SPARROW Clap
2021-09-14 18:03:13,greekgodx ,beatergod,captain Greek Whale,0,captain greek whale,captain Greek Whale
2021-09-14 18:03:13,greekgodx ,fletchdawg,BOOBA,0,booba,BOOBA
2021-09-14 18:03:13,greekgodx ,skoomagohard,Captain jack swallows,0,captain jack swallow,Captain jack swallows
2021-09-14 18:03:13,greekgodx ,ziegendieb,forsenH forsenRP,0,forsenh forsenrp,forsenH forsenRP
2021-09-14 18:03:13,greekgodx ,calciozy,Paiid Actingggg,0,paiid actingggg,Paiid Actingggg
2021-09-14 18:03:14,greekgodx ,damlybe,LULW,0,lulw,LULW
2021-09-14 18:03:14,greekgodx ,turnbladz,R) 7,0,r) 7,R) 7
2021-09-14 18:03:14,greekgodx ,kissalanpojat,R) xqcSword ARRRRRRRRRRRRRR,0,r) xqcsword arrrrrrrrrrrrrr,R) xqcSword ARRRRRRRRRRRRRR
2021-09-14 18:03:14,greekgodx ,leeqox,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:14,greekgodx ,hannes___________,R) Clap,0,r) clap,R) Clap
2021-09-14 18:03:15,greekgodx ,fletchdawg,peepoSad,0,peeposad,peepoSad
2021-09-14 18:03:15,greekgodx ,lordisaac_,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:15,greekgodx ,dcoytv,monkaW,0,monkaw,monkaW
2021-09-14 18:03:15,greekgodx ,roeltjaa,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:15,greekgodx ,forspls,WutFace,0,wutfac,WutFace
2021-09-14 18:03:16,greekgodx ,gabenator,BOOBA,0,booba,BOOBA
2021-09-14 18:03:16,greekgodx ,majik,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:16,greekgodx ,sweetmoneyj,monkaS,0,monka,monkaS
2021-09-14 18:03:16,greekgodx ,yekim22,dammmmmn greek ok,0,dammmmmn greek ok,dammmmmn greek ok
2021-09-14 18:03:16,greekgodx ,invert3brat,LUL,0,lul,LUL
2021-09-14 18:03:17,greekgodx ,beeristhedevil,LUL,0,lul,LUL
2021-09-14 18:03:17,greekgodx ,richkkonasavage93,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:17,greekgodx ,xotic87,OMEGALUL OMEGALUL,0,omegalul omegalul,OMEGALUL
2021-09-14 18:03:17,greekgodx ,neo_phere,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:17,greekgodx ,ondra_nechce_bobra,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:17,greekgodx ,josuke_pog,BOOBA BOOTY?,0,booba booty?,BOOBA BOOTY?
2021-09-14 18:03:17,greekgodx ,comitas,OMEGALUL DESERVED,0,omegalul deserv,OMEGALUL DESERVED
2021-09-14 18:03:17,greekgodx ,hannes___________,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:17,greekgodx ,kincfg,R) Clap,0,r) clap,R) Clap
2021-09-14 18:03:18,greekgodx ,alrycath,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:18,greekgodx ,dannystylez424,LULW,0,lulw,LULW
2021-09-14 18:03:18,greekgodx ,samezpz,cramp  payoS,0,cramp payo,cramp payoS
2021-09-14 18:03:18,greekgodx ,fanez17,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:18,greekgodx ,ngx_echo,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:19,greekgodx ,hannes___________,OMEGALUL 󠀀,0,omegalul 󠀀,OMEGALUL 󠀀
2021-09-14 18:03:19,greekgodx ,crazykingxx,R) RARE SPAM R) RARE SPAM R) RARE SPAM R) RARE SPAM R) RARE SPAM,0,r) rare spam r) rare spam r) rare spam r) rare spam r) rare spam,R) RARE SPAM
2021-09-14 18:03:19,greekgodx ,dafuxas,S OMEGALUL Y PIRATE,0,s omegalul y pirat,S OMEGALUL Y PIRATE
2021-09-14 18:03:20,greekgodx ,intfanis,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:20,greekgodx ,abnormaleu,BabyRage recycling_symbol,0,babyrag recycling_symbol,BabyRage recycling_symbol
2021-09-14 18:03:20,greekgodx ,lordisaac_,OMEGALUL AHAHHAAA,0,omegalul ahahhaaa,OMEGALUL AHAHHAAA
2021-09-14 18:03:20,greekgodx ,fdorbidden,R) SirSword,0,r) sirsword,R) SirSword
2021-09-14 18:03:20,greekgodx ,jay_lx,TIS ME CAPTAIN GRECKES Grekler,0,ti me captain greck grekler,TIS ME CAPTAIN GRECKES Grekler
2021-09-14 18:03:20,greekgodx ,ondra_nechce_bobra,OMEGALUL Clap,0,omegalul clap,OMEGALUL Clap
2021-09-14 18:03:21,greekgodx ,hannes___________,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:21,greekgodx ,aquagazm,peepoSad,0,peeposad,peepoSad
2021-09-14 18:03:21,greekgodx ,boozool,R) xqcSword get the soy man,0,r) xqcsword get soy man,R) xqcSword get soy man
2021-09-14 18:03:21,greekgodx ,imbadx_o,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:22,greekgodx ,mindshape,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:22,greekgodx ,ibluna,R) xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:03:22,greekgodx ,ali0who,S OMEGALUL Y,0,s omegalul y,S OMEGALUL Y
2021-09-14 18:03:22,greekgodx ,zedykku,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:22,greekgodx ,wizject,monkaW,0,monkaw,monkaW
2021-09-14 18:03:23,greekgodx ,fletchdawg,S OMEGALUL Y,0,s omegalul y,S OMEGALUL Y
2021-09-14 18:03:23,greekgodx ,sirwaddleton,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:23,greekgodx ,memokif53,gachiBASS HOLY,0,gachibass holi,gachiBASS HOLY
2021-09-14 18:03:23,greekgodx ,megapog2,peepoSad,0,peeposad,peepoSad
2021-09-14 18:03:23,greekgodx ,peepo_laugh,modCheck i see tha booty P),0,modcheck see tha booti p),modCheck see tha booty P)
2021-09-14 18:03:24,greekgodx ,ninou2,@palenkoe_man  yo VoHiYo LuvHearts,0,@palenkoe_man yo vohiyo luvheart,@palenkoe_man yo VoHiYo LuvHearts
2021-09-14 18:03:24,greekgodx ,pogchampagner,Captain Soy LUL,0,captain soy lul,Captain Soy LUL
2021-09-14 18:03:24,greekgodx ,nars_sc,tire,0,tire,tire
2021-09-14 18:03:24,greekgodx ,paxt___,OMEGALUL WHAT A PUSSY,0,omegalul what a pussi,OMEGALUL WHAT A PUSSY
2021-09-14 18:03:25,greekgodx ,lordisaac_,WTF WAS THAT OMEGALUL,0,wtf wa that omegalul,WTF WAS THAT OMEGALUL
2021-09-14 18:03:25,greekgodx ,no_much,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:03:25,greekgodx ,lucky_2o21_bruvv,R) 7,0,r) 7,R) 7
2021-09-14 18:03:26,greekgodx ,reesoll,S OMEGALUL Y,0,s omegalul y,S OMEGALUL Y
2021-09-14 18:03:26,greekgodx ,bluewolfturtle,come get my booty HeyYou,0,come get booti heyyou,come get booty HeyYou
2021-09-14 18:03:26,greekgodx ,elizrush,dogshit sparrow,0,dogshit sparrow,dogshit sparrow
2021-09-14 18:03:27,greekgodx ,fellow_citizen,R) 7,0,r) 7,R) 7
2021-09-14 18:03:27,greekgodx ,umoddbro,@Greekgodx gym today??,0,@greekgodx gym today??,@Greekgodx gym today??
2021-09-14 18:03:28,greekgodx ,damlybe,emoneyCry !!!,0,emoneycri !!!,emoneyCry !!!
2021-09-14 18:03:28,greekgodx ,jessexd123,peepoSad oh nyooo,0,peeposad oh nyooo,peepoSad oh nyooo
2021-09-14 18:03:28,greekgodx ,chiillzzz,mega Jebaited for 20euro,0,mega jebait 20euro,mega Jebaited 20euro
2021-09-14 18:03:30,greekgodx ,ondra_nechce_bobra,R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls R) forsenPls,0,r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl r) forsenpl,R) forsenPls
2021-09-14 18:03:30,greekgodx ,fr4mpz,crocs!!! get them off now!!!,0,crocs!!! get now!!!,crocs!!! get now!!!
2021-09-14 18:03:30,greekgodx ,palenkoe_man,"@ninou2, yo nmpL",0,"@ninou2, yo nmpl","@ninou2, yo nmpL"
2021-09-14 18:03:31,greekgodx ,nowthatswhaticallkkona,LULW,0,lulw,LULW
2021-09-14 18:03:32,greekgodx ,forspls,CR OMEGALUL CS,0,cr omegalul cs,CR OMEGALUL CS
2021-09-14 18:03:32,greekgodx ,skrencioch,CAPTAIN IS HURT Alarm CAPTAIN IS HURT Alarm CAPTAIN IS HURT Alarm CAPTAIN IS HURT Alarm CAPTAIN IS HURT Alarm,0,captain is hurt alarm captain is hurt alarm captain is hurt alarm captain is hurt alarm captain is hurt alarm,CAPTAIN IS HURT Alarm
2021-09-14 18:03:32,greekgodx ,eyewatch,you are to far away on sea,0,far away sea,far away sea
2021-09-14 18:03:32,greekgodx ,thefro_0,true,0,true,true
2021-09-14 18:03:32,greekgodx ,paxt___,EZ,0,ez,EZ
2021-09-14 18:03:32,greekgodx ,hannes___________,what areee thoooosseeeeee VisLaud,0,aree thoooosseeeee vislaud,areee thoooosseeeeee VisLaud
2021-09-14 18:03:32,greekgodx ,majik,go barefoot,0,go barefoot,go barefoot
2021-09-14 18:03:33,greekgodx ,jackhayward178,"the wind is raping my ears, ive never felt this way before",0,"wind rape ears, ive never felt way","wind raping ears, ive never felt way"
2021-09-14 18:03:33,greekgodx ,mezerx,robravenJackScream xqcSword xqcSkull,0,robravenjackscream xqcsword xqcskull,robravenJackScream xqcSword xqcSkull
2021-09-14 18:03:34,greekgodx ,ant__k,BOOBA,0,booba,BOOBA
2021-09-14 18:03:34,greekgodx ,kenjijj,CAPTAIN S OMEGALUL Y CAPTAIN S OMEGALUL Y CAPTAIN S OMEGALUL Y CAPTAIN S OMEGALUL Y,0,captain s omegalul y captain s omegalul y captain s omegalul y captain s omegalul y,CAPTAIN S OMEGALUL Y
2021-09-14 18:03:34,greekgodx ,smokyay,LUL,0,lul,LUL
2021-09-14 18:03:34,greekgodx ,stan_man99,CROCS LULW,0,croc lulw,CROCS LULW
2021-09-14 18:03:34,greekgodx ,crazykingxx,R) xqcSword,0,r) xqcsword,R) xqcSword
2021-09-14 18:03:34,greekgodx ,roeltjaa,EZ,0,ez,EZ
2021-09-14 18:03:34,greekgodx ,dafuxas,BOOBA,0,booba,BOOBA
2021-09-14 18:03:34,greekgodx ,raiseseemsgood,EZ,0,ez,EZ
2021-09-14 18:03:35,greekgodx ,zacke24rj,EZ,0,ez,EZ
2021-09-14 18:03:35,greekgodx ,rs3isbetterree,BOOBA,0,booba,BOOBA
2021-09-14 18:03:35,greekgodx ,kenjijj,CAPTAIN S OMEGALUL Y CAPTAIN S OMEGALUL Y CAPTAIN S OMEGALUL Y CAPTAIN S OMEGALUL Y CAPTAIN S OMEGALUL Y,0,captain s omegalul y captain s omegalul y captain s omegalul y captain s omegalul y captain s omegalul y,CAPTAIN S OMEGALUL Y
